folioviv,num_refri,num_radio,num_tva,num_tvd,telefono,celular,num_estuf
101296901,1,0,2,1,2,1,1
101296902,1,0,0,2,2,1,1
101296903,1,0,2,0,2,2,1
101296904,0,0,1,0,2,1,1
101296905,1,0,1,2,2,1,1
101298501,0,0,1,0,2,1,1
101298502,1,0,2,1,1,1,1
101298503,1,1,0,2,2,1,1
101298504,2,0,1,1,2,1,1
101298505,0,0,0,0,2,1,1
101298506,1,0,2,1,2,1,1
101304601,1,0,2,2,1,1,1
101304602,1,0,1,1,2,1,1
101304604,1,1,0,1,1,1,1
101304605,1,0,2,0,2,1,1
101304606,1,0,0,1,2,1,1
101310001,1,0,0,1,1,1,1
101310002,1,0,0,2,1,1,1
101310003,1,0,1,2,1,1,1
101310005,1,0,0,2,1,1,1
101312201,1,0,0,3,2,1,1
101312202,1,0,0,1,1,1,1
101312203,1,0,0,2,1,1,1
101312204,1,0,0,2,1,1,1
101312205,1,1,0,2,1,1,1
101312206,1,3,1,4,1,1,1
101315301,1,0,2,1,1,1,1
101315302,1,1,3,0,2,1,1
101315303,1,0,1,0,1,1,1
101315304,1,0,1,1,1,1,1
101315305,1,0,1,3,1,1,1
101315306,1,1,0,1,1,1,1
101318801,1,0,0,3,2,1,3
101318802,1,0,1,2,2,1,1
101318803,1,1,3,0,1,1,1
101318804,1,1,0,1,1,1,1
101318805,1,1,2,1,1,1,1
101318806,1,1,2,1,1,1,1
101327401,1,0,0,2,2,1,1
101327402,1,0,4,0,1,1,1
101327403,1,0,1,2,2,1,1
101327404,1,0,0,3,1,1,1
101327405,1,1,3,1,2,1,1
101327406,1,0,0,1,2,1,1
101337701,1,0,2,1,1,1,1
101337702,1,0,1,2,2,1,1
101337703,1,0,1,1,2,1,1
101337704,1,0,1,1,2,1,1
101337705,0,0,1,0,2,1,1
101337706,1,1,3,1,1,2,1
101352901,1,0,0,2,2,1,1
101352902,1,1,0,1,2,1,1
101352903,1,0,2,0,2,1,1
101352904,1,0,0,2,1,1,1
101352905,1,0,0,2,1,1,1
101352906,1,0,3,0,2,1,1
101355501,1,0,1,2,2,1,1
101355502,1,0,1,1,2,1,1
101355503,1,0,1,2,2,1,1
101355504,1,0,1,0,2,1,1
101355505,1,0,1,0,2,1,1
101372601,1,0,0,1,1,2,1
101372602,1,0,1,1,2,1,1
101372603,1,0,1,1,1,2,1
101372604,1,0,0,2,2,1,1
101372605,1,0,2,0,2,1,1
101372605,0,0,0,1,2,1,1
101372605,0,0,1,0,2,1,0
101372606,0,1,1,1,2,1,1
101383001,1,0,0,1,1,1,1
101383002,1,0,1,2,1,1,1
101383003,1,0,1,1,2,1,1
101383004,1,1,1,0,2,1,1
101383005,1,0,2,0,2,1,1
101383006,1,0,1,1,2,1,1
101394201,1,0,0,1,2,1,1
101394202,1,1,2,0,1,1,1
101394203,0,1,0,2,1,1,1
101394204,1,1,1,0,2,1,1
101394205,1,0,0,1,2,1,1
101394206,1,0,2,0,2,1,1
101395301,1,0,1,1,2,1,1
101395302,1,0,0,1,1,2,1
101395303,1,0,2,2,2,1,1
101395306,1,0,1,1,2,1,1
101399801,1,1,2,0,2,1,1
101399802,1,0,2,0,2,1,1
101399803,1,0,0,1,1,1,1
101399804,1,1,1,1,2,1,1
101399805,1,1,1,0,2,1,1
101399806,1,0,0,1,2,1,1
101404401,1,1,1,1,2,1,1
101404402,1,0,1,1,2,1,1
101404403,1,0,1,0,2,1,1
101404404,1,0,1,1,1,1,1
101404405,0,0,1,0,2,1,0
101404406,1,0,1,1,2,1,1
101408701,1,0,0,1,2,1,1
101408702,1,2,0,2,1,1,1
101408703,1,0,1,1,1,1,1
101408704,2,1,1,0,2,1,1
101408705,1,0,1,1,2,1,1
101408706,1,0,2,1,1,1,1
101455901,1,0,1,0,2,2,1
101455902,1,0,0,1,2,1,0
101455903,0,0,0,1,2,1,1
101455904,1,0,2,0,2,1,1
101455904,0,0,1,0,2,1,1
101455905,1,0,0,1,2,1,0
102055205,1,0,1,0,2,1,1
102055206,1,1,1,1,2,1,1
102063301,1,0,1,0,2,1,1
102063302,0,0,0,0,2,1,1
102063303,1,0,1,2,2,1,1
102063303,1,0,1,2,2,1,1
102063304,1,1,2,0,1,2,1
102063305,1,0,0,1,2,1,1
102063306,0,0,1,1,2,1,0
102069801,1,0,0,2,1,1,1
102069802,1,0,0,1,1,1,1
102069803,1,1,1,1,2,1,1
102069804,1,0,2,0,1,2,1
102069805,1,1,2,1,1,1,1
102069806,0,0,0,1,2,1,1
102077401,1,0,1,0,2,1,1
102077402,1,0,0,1,2,1,1
102077403,1,0,1,0,2,1,1
102077404,1,0,0,1,1,1,1
102077405,1,0,1,0,2,1,1
102077406,0,0,2,0,2,2,1
102089702,1,1,1,0,2,1,1
102089703,1,1,2,1,1,1,1
102089704,1,1,2,1,1,1,2
102089705,0,0,0,1,2,1,0
102089706,0,0,0,1,2,1,1
102089706,0,0,0,1,2,1,1
102089706,1,0,0,1,2,1,1
102092901,1,0,2,0,2,1,1
102092902,1,1,1,1,1,2,1
102092903,0,0,1,0,2,2,1
102092904,1,0,0,2,1,1,1
102092905,1,0,0,1,1,2,1
102092906,1,0,1,0,2,1,1
102096501,1,1,3,1,1,1,1
102096502,1,0,1,0,2,1,1
102096503,1,0,3,1,2,1,1
102096504,1,1,0,1,2,1,1
102096505,1,0,1,0,2,1,1
102096506,0,0,0,1,2,1,1
102106602,0,0,0,1,2,2,0
102106603,1,0,0,1,2,2,1
101548901,1,0,1,1,1,1,1
101548902,1,0,1,2,1,1,1
101548903,1,0,1,1,2,1,1
101548904,1,1,1,3,2,1,1
101555501,1,0,0,1,2,1,1
101555502,1,0,1,1,2,1,1
101555503,1,3,1,2,2,1,1
101555504,1,0,1,1,2,1,1
101555505,1,0,0,1,2,1,1
101555506,1,0,0,1,1,1,1
101556601,1,0,0,2,1,1,1
101556603,1,0,0,1,2,1,1
101556603,1,0,1,0,2,2,1
101556603,1,1,1,0,2,2,1
101556604,1,0,2,0,2,1,1
101556605,0,1,1,0,2,1,1
101556606,1,0,1,0,2,1,1
101565001,1,0,0,1,2,1,1
101565002,1,1,2,0,1,1,1
101565003,1,0,1,1,2,1,1
101577201,1,0,0,1,2,1,1
101577202,1,0,1,1,1,1,1
101577203,0,0,0,0,1,1,0
101577204,1,1,1,0,2,1,1
101577206,1,1,0,1,2,1,1
101596301,1,0,0,2,2,1,1
101596302,1,0,1,1,2,1,1
101596303,1,0,0,1,2,1,1
101596304,1,0,2,1,2,1,1
101596305,1,1,2,2,1,1,1
101596306,1,1,2,0,2,1,1
101598802,1,0,0,1,1,2,1
101598803,1,1,0,0,2,2,1
101598805,1,0,0,1,2,1,1
101600402,0,1,0,1,2,1,1
101600403,1,1,1,0,2,1,1
101600404,1,0,0,2,1,2,1
101600405,1,0,1,1,2,1,1
101600406,1,0,1,1,2,1,1
101605701,1,0,2,1,1,1,1
101605702,1,0,1,0,2,1,1
101605704,1,0,1,2,2,1,1
101605705,2,0,2,2,1,1,1
101605706,1,0,1,1,1,1,1
101606901,1,0,0,1,2,1,1
101606902,1,0,3,1,1,1,1
101606903,1,1,0,2,1,1,1
101606904,1,0,1,1,1,1,1
101606905,1,0,0,1,1,1,1
101608501,1,0,0,2,2,1,1
101608503,1,0,0,2,2,1,1
101608504,1,0,2,0,2,1,1
101608505,1,0,2,1,1,1,1
101608506,0,0,3,0,2,1,1
101609601,1,0,0,2,2,1,1
101609602,1,0,1,1,2,1,1
101609604,1,0,1,0,2,1,1
101609605,1,0,0,2,2,1,1
101609606,1,0,1,0,2,1,1
101618001,1,0,0,1,1,1,1
101618003,1,0,1,2,2,1,1
101618004,1,0,0,1,2,1,1
101618005,0,0,1,0,2,1,1
101618006,1,0,1,0,2,1,1
101620201,1,0,2,1,2,1,1
101620202,1,0,1,1,1,1,1
101620203,1,0,1,1,2,1,1
101620205,1,0,1,1,1,1,1
101620206,1,0,1,2,1,1,1
101623301,1,0,1,0,2,1,1
101623302,1,0,1,2,1,1,1
101623303,1,0,0,2,2,1,1
101623304,1,0,0,2,2,1,1
101626801,1,0,2,1,2,1,1
101626802,1,0,3,0,2,1,1
101626803,1,0,2,0,2,1,1
101626804,1,0,1,1,1,1,1
101626805,1,1,0,1,1,1,1
101626806,1,1,2,4,1,1,1
101636401,1,0,0,2,2,1,1
101636402,1,0,2,0,2,1,1
101636403,1,0,0,1,1,2,1
101636404,1,0,1,0,2,1,1
101636405,1,1,0,3,2,1,1
101636406,1,0,0,4,1,1,1
101646701,1,0,0,1,2,1,1
101646702,1,0,2,0,2,1,1
101646703,1,0,2,0,2,1,1
101646704,1,0,2,1,1,1,1
101646706,1,0,0,1,1,1,1
101660901,1,0,0,1,1,1,1
101660902,1,0,1,0,2,1,0
101660902,1,1,1,0,2,1,1
101660903,1,0,0,1,1,1,1
101660904,1,0,1,3,2,1,1
101660905,1,0,2,1,1,1,1
101660906,1,0,3,0,1,1,1
101676501,1,0,0,1,1,1,1
101676502,1,0,1,0,1,1,1
101676503,1,0,2,1,2,1,1
101676504,1,0,1,1,2,1,1
101676505,1,0,1,0,2,1,1
101676506,1,2,1,1,1,2,1
101683601,1,1,1,0,2,1,1
101683602,1,0,1,1,2,2,0
101683603,1,1,3,0,1,1,1
101683606,1,0,3,1,2,1,1
101696001,1,0,0,2,2,1,1
101696002,1,1,1,2,2,1,1
101696003,1,1,0,1,2,1,1
101696005,1,1,1,2,2,1,1
101696006,1,1,3,0,2,1,1
101702202,1,0,1,1,1,1,1
101702203,1,0,0,1,2,1,1
101702204,1,0,1,1,2,1,1
101702205,1,1,0,3,1,1,0
101702206,1,0,1,1,2,1,0
101707301,1,0,0,2,2,1,2
101707302,1,0,1,1,2,1,0
101707303,1,1,0,2,1,1,1
101707306,1,0,0,3,2,1,1
101713802,1,0,0,2,2,1,1
101713804,1,0,2,1,1,1,1
101713805,1,1,2,1,1,1,1
101713806,1,1,1,0,1,1,1
101727403,1,0,2,1,1,1,1
101727404,1,0,0,4,1,1,1
101727405,1,0,0,1,2,1,0
101727406,1,1,0,1,1,1,1
101729703,1,0,2,1,2,1,1
101729704,1,0,1,0,2,1,1
101729705,1,0,0,2,2,1,1
101729706,1,0,0,1,1,1,1
101737901,1,0,0,3,1,1,1
101737903,1,0,0,2,2,1,0
101737904,1,0,0,2,2,1,0
101737905,1,0,1,2,1,1,0
101742501,1,0,1,1,2,1,1
101742502,1,0,2,0,2,1,1
101742505,1,0,0,0,2,1,0
101742506,1,0,1,1,2,1,1
101771601,1,0,2,0,2,1,1
101771602,1,0,2,0,2,1,1
101771604,1,0,2,0,2,1,1
101771605,1,1,2,0,2,1,1
101771606,1,0,2,0,2,1,1
101772002,1,0,0,1,2,1,1
101772003,1,0,2,1,2,1,1
101772004,1,0,2,0,2,1,1
101772005,1,0,1,1,2,1,1
101772006,1,1,2,1,1,1,1
101801201,1,0,0,2,2,1,1
101801202,0,0,1,0,2,1,1
101801203,1,0,2,0,2,1,1
101801204,1,0,0,2,2,1,1
101801206,1,0,1,2,2,1,1
101828301,1,1,0,2,2,1,1
101828302,1,0,2,2,2,1,1
101828303,1,0,0,2,2,1,1
101828304,1,0,0,3,1,1,1
101828305,1,0,1,0,2,1,1
101839801,1,0,1,1,2,1,1
101839802,1,0,1,1,2,1,1
101839803,1,0,0,5,1,1,1
101839804,1,0,1,1,1,1,1
101839805,1,0,0,1,2,1,1
101839806,1,0,1,1,2,1,1
101839806,1,0,1,1,2,1,1
101844402,1,0,0,2,2,1,1
101844405,1,1,0,1,2,1,1
101844406,1,0,0,2,1,1,1
101851701,1,0,1,1,1,1,0
101851702,1,0,1,0,2,1,1
101851703,1,0,1,2,2,1,1
101851704,1,0,1,0,2,1,1
101851705,1,0,1,1,2,1,1
101851706,1,0,1,2,2,1,1
101854901,1,1,1,0,2,1,1
101854902,1,0,1,0,2,1,0
101854904,1,0,1,1,2,1,1
101854905,1,1,1,2,2,1,1
101854906,1,0,2,0,2,1,1
101856501,1,0,0,1,1,1,1
101856502,1,0,1,1,2,1,1
101856504,1,0,0,2,2,1,1
101856506,1,0,1,1,2,1,1
101859601,1,1,3,0,1,1,1
101859602,1,0,0,1,2,1,1
101859603,1,0,2,1,2,1,1
101859604,1,0,2,0,1,1,1
101859605,1,0,0,1,2,1,1
101859606,1,0,0,1,1,1,1
101866001,1,0,2,0,2,1,1
101866002,1,0,1,3,1,1,1
101866003,1,0,2,0,2,1,1
101866004,1,0,1,1,1,1,1
101866005,1,0,1,0,1,1,1
101871201,1,0,0,1,2,1,1
101871202,1,0,0,1,2,1,0
101871203,1,0,0,3,2,1,1
101871204,1,0,0,3,2,1,1
101871205,1,0,0,2,2,1,1
101891301,1,0,2,0,1,1,1
101891302,1,0,3,0,2,1,0
101891303,1,0,1,1,2,1,1
101891304,1,0,0,1,1,1,1
101891305,1,0,1,1,2,1,1
101891306,1,0,1,0,2,1,1
101897802,1,0,1,1,2,1,1
101897803,1,0,2,2,2,1,1
101897804,1,0,0,3,2,1,1
101897805,1,0,1,1,2,1,1
101899401,1,0,0,1,1,1,1
101899402,1,0,3,1,1,1,1
101899403,1,0,1,0,1,1,1
101899404,1,0,1,1,1,1,1
101899405,1,0,0,2,2,1,1
101899406,1,0,0,3,2,1,1
101901701,1,0,0,3,2,1,1
101901702,1,0,0,3,1,1,1
101901703,1,0,0,3,1,1,1
101901704,1,0,1,0,2,1,1
101901705,1,0,1,1,2,1,1
101901706,1,0,0,1,1,1,1
101908902,1,0,2,1,2,1,1
101908903,1,0,1,1,2,1,1
101908904,1,0,2,1,2,1,1
101908905,1,0,1,0,2,1,1
101908906,1,0,2,0,2,1,1
101920501,1,0,1,0,2,1,1
101920502,1,0,2,1,2,1,1
101920504,1,0,1,0,2,1,1
101920505,1,0,1,0,2,1,1
101925601,1,1,0,0,2,1,1
101925602,1,1,1,1,1,1,1
101925603,1,0,0,2,2,1,1
101925604,1,0,2,0,2,1,1
101925605,1,0,1,0,2,1,1
101925606,1,0,2,0,2,1,1
101929001,1,0,0,1,2,1,1
101929002,1,0,0,1,1,1,1
101929003,1,0,1,2,1,1,1
101929004,1,0,0,1,1,1,1
101929005,1,0,1,2,2,1,1
101929006,1,0,1,4,1,1,1
101932205,1,0,0,1,1,1,1
101958301,0,0,0,1,2,1,1
101958302,1,0,1,1,2,1,1
101958303,1,0,2,0,2,1,1
101958304,1,0,1,1,2,1,1
101958305,1,0,1,1,2,1,1
101958306,2,0,1,0,2,1,1
101989801,1,0,1,0,2,1,1
101989802,1,0,0,2,2,1,1
101989803,1,0,0,1,2,1,1
101989804,0,0,2,0,2,1,1
101989805,1,0,0,1,2,1,1
101989806,1,0,1,1,2,1,1
102015401,0,1,0,0,1,2,1
102015402,1,0,1,0,2,1,1
102015404,1,0,2,0,2,1,1
102015405,0,0,1,0,2,1,1
102015406,1,1,1,0,2,1,1
102015519,0,0,0,0,2,2,1
102015520,1,1,3,1,1,1,1
102015521,1,0,0,1,2,1,1
102015522,1,0,0,3,1,1,1
102015523,0,0,0,0,2,1,0
102015524,1,0,2,0,2,1,1
102015707,1,0,0,2,1,2,1
102015708,1,0,1,1,2,1,1
102015709,1,0,0,2,1,1,1
102015710,1,1,1,0,2,1,1
102015711,1,1,0,1,2,1,1
102015712,1,0,0,1,1,1,1
102015913,1,0,0,2,2,1,1
102015914,1,1,3,1,2,1,1
102015915,1,0,1,2,1,1,1
102015916,1,1,1,0,2,1,1
102015917,0,0,0,0,2,1,1
102015918,1,0,2,0,2,1,1
102026601,1,0,0,2,1,1,1
102026602,0,0,0,1,2,1,1
102026604,0,0,1,0,2,1,0
102026605,1,0,1,0,2,1,1
102026606,0,0,1,0,2,1,1
102042001,1,1,0,3,1,1,1
102042003,1,0,1,1,2,1,1
102042005,1,0,2,1,2,1,1
102042006,1,0,0,1,1,2,1
102055201,1,0,2,1,2,1,1
102055202,1,0,3,0,1,1,0
102055204,1,0,0,2,2,1,1
102055205,0,0,1,0,2,1,1
160012903,1,0,0,2,2,1,1
160012904,1,0,1,1,2,1,1
160012905,1,1,2,1,1,1,1
160012906,1,0,1,0,1,1,1
160013401,1,1,1,0,2,1,1
160013402,1,0,1,0,2,1,1
160013403,1,1,3,1,1,1,1
160013404,1,0,0,2,1,2,1
160013405,1,0,0,0,2,1,1
160013406,1,0,1,1,2,1,1
160013507,1,0,1,0,2,1,1
160013508,1,0,1,0,2,1,1
160013509,1,0,0,1,2,1,1
160013510,1,0,1,0,2,1,1
160013510,0,0,0,1,2,1,0
160013511,1,0,0,1,2,1,1
160013512,1,1,1,1,2,1,1
160013613,0,0,1,0,2,1,1
160013614,1,0,0,1,2,2,1
160013615,1,0,0,1,2,2,1
160013616,1,0,0,1,2,1,1
200772905,1,0,0,1,2,1,1
200772906,1,1,1,2,1,1,1
200794001,1,0,1,0,2,1,1
200794002,1,0,1,0,2,1,1
200794003,1,0,0,1,1,1,1
200794004,1,0,1,0,2,1,1
200794005,1,0,1,1,1,1,1
200794006,1,0,0,1,2,1,1
200829801,1,1,0,1,1,1,1
200829802,1,1,2,1,2,1,1
200829803,1,0,0,1,2,1,1
200829804,1,1,1,1,1,1,1
200829805,1,0,1,2,1,1,1
200829806,1,1,0,1,2,1,1
200839301,1,0,2,0,2,1,1
200839302,1,0,0,3,1,1,1
200839303,1,1,1,1,2,1,1
200839304,1,0,0,1,2,1,1
200839305,1,0,1,0,1,1,1
200839306,1,1,1,1,1,1,1
200843502,1,0,0,1,2,1,1
160114024,1,0,1,2,1,1,1
160114025,1,0,1,0,1,1,1
160114208,1,0,0,1,2,1,1
160114209,1,1,0,2,2,1,1
160114216,1,1,1,1,2,1,1
160114218,1,0,1,0,2,1,1
160114219,1,0,1,2,2,1,1
160114801,1,0,0,3,1,1,1
160114802,1,0,0,1,2,1,1
160114803,1,0,0,2,1,1,1
160114804,0,0,0,0,1,1,0
160114804,1,0,0,0,1,1,0
160114804,0,0,0,0,2,1,0
160114804,0,0,0,0,1,1,0
160114805,1,1,0,0,2,1,1
160114911,1,1,0,1,1,1,1
160114912,1,0,0,1,2,1,1
160114913,1,0,1,1,2,1,1
160114915,1,0,0,1,2,1,1
160124301,1,0,3,0,2,1,1
160124302,1,0,0,2,2,1,1
102106604,1,0,1,0,1,2,1
102106605,1,1,3,1,1,1,1
102119001,1,0,0,0,2,1,1
102119002,0,0,0,1,1,1,0
102119002,1,0,1,1,2,1,1
102119003,1,1,0,2,2,1,1
102119004,1,0,0,1,2,1,1
102119005,1,1,0,1,2,1,1
102119006,1,1,1,1,2,1,1
102134201,1,0,1,0,1,1,1
102134202,1,0,1,2,2,1,1
102134203,1,0,0,1,1,2,1
102134204,1,0,0,1,2,1,1
102134205,1,0,0,3,1,1,1
102134206,1,0,1,1,1,1,1
102134307,0,0,1,0,2,1,1
102134308,1,0,2,1,1,1,1
102134309,1,1,0,2,1,2,1
102134312,1,1,1,1,1,1,1
102134419,1,0,0,1,2,1,1
102134420,1,1,2,1,2,1,1
160013617,1,0,1,0,2,2,1
160225509,1,0,2,1,2,1,1
160225510,1,1,1,1,2,1,1
160225511,1,0,3,0,2,1,1
160225512,1,1,1,1,1,1,1
160225613,1,1,0,1,2,1,1
160225614,1,0,0,2,2,1,1
160225615,0,0,0,1,2,1,1
160225616,1,0,2,0,2,1,1
160225617,1,0,0,2,2,1,1
160225618,0,0,1,0,2,1,1
160225719,0,0,1,0,2,1,1
160225719,1,0,0,1,2,1,1
160225719,1,0,0,1,2,1,1
160225720,1,0,1,2,1,1,1
160225721,1,0,2,0,1,1,1
160225722,1,1,1,1,1,2,1
160225724,1,0,1,1,2,1,1
160227013,1,0,2,1,2,1,1
160227014,1,0,1,1,2,1,1
160227015,1,1,2,0,2,1,1
160013618,1,0,1,0,2,1,1
160013719,1,0,1,2,1,1,1
160013720,1,0,0,2,2,1,1
160013721,1,1,1,3,2,1,1
160013722,0,0,1,0,2,1,1
160013723,1,0,1,1,2,1,1
160013724,1,0,1,2,2,1,1
160014013,1,1,2,1,1,1,1
160014014,1,0,1,2,2,1,1
160014015,1,1,1,1,2,1,1
160014016,1,1,0,1,2,1,1
160014017,1,0,0,1,2,1,1
160014018,1,1,0,1,2,1,1
160014801,1,0,0,1,2,1,1
160014802,1,1,1,1,2,1,1
160014803,1,0,0,2,2,2,1
160014804,1,1,1,1,2,2,1
160014805,1,0,0,0,2,2,1
160014806,1,0,0,2,2,1,1
160014907,1,0,2,1,2,2,0
160014908,1,0,1,0,2,1,1
160124303,1,1,0,0,2,1,1
160124304,0,0,0,1,2,2,1
160124305,1,2,1,0,2,1,1
160124306,1,1,1,0,2,1,1
160124407,0,0,0,0,2,2,0
160124408,1,0,0,0,2,1,1
160124409,0,1,0,0,2,2,1
160124409,1,0,0,1,2,1,1
160124410,0,0,0,1,2,2,1
160124411,0,0,1,0,2,1,1
160124412,1,1,0,1,2,1,1
160124514,0,0,1,0,2,1,1
160124515,1,0,0,1,2,1,1
160124516,1,0,1,0,2,1,1
160124517,1,0,2,1,2,1,1
160124518,0,1,1,0,2,1,1
160124619,1,0,0,1,2,1,1
160124620,1,0,1,1,2,1,1
160124621,1,1,1,0,2,1,1
160124622,1,0,1,0,2,1,1
160124623,1,0,0,1,2,1,1
102134421,1,0,0,2,2,1,1
102134422,1,0,1,0,2,1,1
102134423,1,2,2,1,1,1,1
102134813,0,0,0,1,2,1,0
102134814,1,0,0,1,1,2,1
102134816,1,1,1,2,2,1,1
102134817,1,0,1,1,1,1,1
102134818,1,1,2,3,1,1,1
102139513,1,0,1,0,2,2,1
102139514,1,0,1,1,2,1,1
102139515,1,0,2,0,2,1,1
102139516,0,1,1,0,2,1,1
102139517,1,1,2,0,1,1,1
102139518,1,0,1,1,1,2,1
102139620,1,1,1,1,1,2,1
102139621,1,0,2,0,2,1,1
102139622,1,0,3,1,1,1,1
102139623,1,2,0,1,1,2,1
102139624,1,1,0,2,1,1,1
102139701,2,1,2,2,1,1,1
102139703,1,0,1,0,2,1,1
160227016,0,0,1,0,2,1,0
160227017,1,0,0,1,2,1,1
160227018,1,1,1,1,2,1,1
160227219,1,1,1,1,2,1,1
160227221,1,1,0,1,2,1,1
160227222,0,0,1,0,2,2,1
160227223,1,0,1,0,2,1,1
160227224,1,0,0,1,2,1,1
160227801,1,0,0,2,1,2,1
160227802,1,1,0,1,2,1,1
160227803,1,0,1,0,2,1,1
160227804,1,0,1,0,2,1,1
160227805,1,0,0,2,1,1,1
160227806,1,0,1,1,1,2,1
160227907,1,1,2,1,1,2,1
160227908,1,0,0,4,1,1,1
160227909,1,0,0,2,1,1,1
160227910,1,0,0,0,2,1,1
160227911,1,0,0,1,2,1,1
160227912,1,0,1,0,2,1,1
160236301,1,0,2,0,2,1,1
160014909,1,0,1,0,2,1,1
160014910,1,0,1,0,2,1,1
160014911,1,0,1,2,2,1,1
160014912,1,0,1,1,2,1,1
160029201,1,0,1,0,2,1,1
160029202,1,0,1,1,2,1,1
160029203,1,1,1,1,2,1,1
160029204,1,0,1,1,2,1,1
160029205,1,0,1,0,2,1,1
160029206,1,0,3,1,2,1,1
160029307,1,0,0,1,1,2,1
160029308,1,0,0,1,2,1,1
160029309,1,1,0,0,2,1,1
160029310,1,0,0,1,1,2,1
160029311,1,0,0,3,2,1,1
160029312,1,1,0,0,2,1,0
160029413,1,0,2,0,2,1,1
160029414,0,1,1,0,2,1,1
160029414,0,0,1,0,2,1,1
160029415,1,0,1,0,2,1,1
160029416,1,1,1,1,2,1,1
160124624,1,1,1,0,2,1,1
160133016,1,0,1,0,2,1,1
160133017,1,1,1,0,2,1,1
160133018,1,0,0,1,1,2,1
160133019,1,0,0,2,1,2,1
160133020,1,0,0,1,1,2,1
160133706,1,0,2,0,2,1,1
160133707,1,0,0,1,1,1,1
160133708,1,0,2,1,2,1,1
160133709,1,0,1,1,1,1,1
160133710,1,0,0,1,2,2,1
160133721,1,0,1,1,2,1,1
160133722,1,1,1,1,2,1,1
160133723,1,1,0,1,1,1,1
160133724,1,0,1,1,2,1,1
160133725,1,0,0,0,1,2,1
160133811,1,0,1,2,1,1,1
160133812,0,0,0,1,2,1,1
160133813,1,2,1,1,1,1,1
160133814,1,0,1,1,2,1,1
160133815,0,0,1,0,2,2,1
102139704,0,0,1,1,2,1,1
102139705,1,0,3,0,1,1,1
102139706,1,0,0,1,2,1,1
102139907,1,0,0,2,1,1,1
102139908,1,0,0,1,2,1,1
102139909,1,1,2,2,1,1,1
102139910,1,1,1,1,2,1,1
102139911,1,0,0,2,1,1,1
102139912,0,0,2,0,2,1,1
102141001,1,0,1,1,2,1,1
102141003,1,1,1,0,2,1,1
102141004,1,0,3,1,1,1,1
102141006,1,1,2,1,2,1,1
102141207,1,0,1,2,1,1,1
102141208,1,0,2,1,1,2,1
102141210,1,1,2,1,2,1,1
102141211,1,0,1,1,2,1,1
102141212,1,0,2,0,1,2,1
102141212,1,1,1,0,2,1,1
102141313,1,1,0,1,2,1,1
102141314,1,0,4,0,1,1,1
160236302,0,0,2,2,2,1,1
160236303,1,0,1,0,2,1,1
160236304,1,0,0,2,2,1,1
160236305,1,0,2,1,1,1,1
160236306,1,0,1,2,2,1,1
160236407,1,0,1,0,2,1,1
160236408,1,1,1,1,1,1,1
160236409,1,0,1,0,2,1,1
160236410,1,0,0,1,2,1,1
160236411,1,0,1,0,2,1,1
160236412,1,0,2,0,1,1,1
160236513,1,1,1,0,2,1,1
160236514,1,0,1,1,2,1,1
160236515,1,0,0,2,2,1,1
160236516,1,0,1,1,1,1,1
160236517,1,0,1,0,2,1,1
160236518,1,0,0,1,2,1,1
160236619,1,0,2,0,2,1,1
160236620,1,0,2,0,2,1,1
160236621,2,0,2,2,2,1,1
160236622,1,0,1,0,2,1,1
160029417,1,0,1,0,2,1,1
160029418,1,0,0,1,1,2,1
160029519,1,0,0,0,2,1,1
160029520,1,0,0,2,2,1,1
160029521,1,0,2,1,2,1,1
160029522,1,1,3,1,2,1,1
160029524,1,1,0,1,1,2,1
160032601,1,0,1,1,2,1,1
160032602,1,0,0,1,2,1,1
160032603,1,0,1,0,1,1,1
160032604,1,0,1,1,2,1,1
160032605,0,1,2,0,2,1,1
160032606,1,0,0,1,2,1,1
160032708,1,0,1,1,2,1,1
160032709,1,0,0,1,1,2,1
160032710,1,1,0,1,1,2,1
160032711,1,1,0,1,1,1,1
160032712,0,0,1,0,2,1,1
160032814,1,1,0,1,2,2,1
160032815,1,0,3,0,2,1,1
160032816,1,0,2,0,1,2,1
160133901,1,2,1,2,2,1,1
160133902,1,1,1,0,2,1,1
160133903,0,0,0,1,1,2,1
160133905,1,1,0,0,1,2,1
160136201,1,1,2,1,1,2,1
160136202,1,0,0,2,1,2,1
160136203,1,1,0,1,2,2,1
160136205,1,0,1,1,1,2,1
160136206,1,0,0,2,1,2,1
160136307,1,0,1,1,1,2,1
160136310,1,0,1,0,1,2,0
160136312,1,1,3,0,2,1,1
160136413,1,1,1,1,2,1,1
160136414,1,0,1,0,2,1,1
160136415,1,0,0,1,2,1,1
160136416,1,1,0,1,2,1,1
160136418,1,0,2,0,2,1,1
160136519,1,0,0,1,1,1,1
160136521,1,0,2,1,2,1,1
160136523,1,0,0,1,1,1,1
160136524,1,0,1,0,2,1,1
102141315,1,0,0,1,1,1,1
102141316,1,0,2,2,1,1,1
102141317,1,0,1,1,1,1,1
102141318,1,0,0,1,2,1,1
102141819,1,0,0,1,2,1,1
102141820,1,0,1,3,1,1,1
102141821,1,1,1,0,2,1,1
102141822,1,0,2,1,2,1,1
102141823,0,1,1,1,2,1,1
102141824,1,1,0,2,1,1,1
102141824,1,1,2,0,2,1,1
102154401,1,0,1,2,2,1,1
102154402,1,0,0,2,2,1,1
102154403,1,0,1,1,2,1,1
102154404,1,0,0,1,2,1,1
