folioviv,combustible,disp_elect,estufa_chi,,,#NAME?
101908902,3,1, ,,,
101908903,3,1, ,,,
101908904,3,1, ,,,
101908905,3,1, ,,,
101908906,3,1, ,,,
101920501,3,1, ,,,
101920502,3,1, ,,,
101920504,3,1, ,,,
101920505,3,1, ,,,
101925601,3,1, ,,,
101925602,3,1, ,,,
101925603,3,1, ,,,
101925604,3,1, ,,,
101925605,3,1, ,,,
101925606,3,1, ,,,
101929001,3,1, ,,,
101929002,3,1, ,,,
101929003,3,1, ,,,
101929004,3,1, ,,,
101929005,3,1, ,,,
101929006,3,1, ,,,
101932205,3,1, ,,,
101958301,3,1, ,,,
101958302,3,1, ,,,
101958303,3,1, ,,,
101958304,3,1, ,,,
101958305,3,1, ,,,
101958306,3,1, ,,,
101989801,3,1, ,,,
101989802,3,1, ,,,
101989803,3,1, ,,,
101989804,3,1, ,,,
101989805,3,1, ,,,
101989806,3,1, ,,,
102015401,3,1, ,,,
102015402,3,1, ,,,
102015404,3,1, ,,,
102015405,3,1, ,,,
102015406,3,1, ,,,
102015519,1,1,2,,,
102015520,3,1, ,,,
102015521,3,1, ,,,
102015522,3,1, ,,,
102015523,6,1, ,,,
102015524,3,1, ,,,
102015707,3,1, ,,,
102015708,3,1, ,,,
102015709,3,1, ,,,
102015710,3,1, ,,,
102015711,3,4, ,,,
102015712,3,1, ,,,
102015913,3,1, ,,,
102015914,3,1, ,,,
102015915,3,1, ,,,
102015916,3,1, ,,,
102015917,3,1, ,,,
102015918,3,1, ,,,
102026601,3,1, ,,,
102026602,3,1, ,,,
102026604,3,1, ,,,
102026605,3,1, ,,,
102026606,3,1, ,,,
102042001,3,1, ,,,
102042003,3,1, ,,,
102042005,3,1, ,,,
102042006,3,1, ,,,
102055201,3,1, ,,,
102055202,3,1, ,,,
102055204,3,1, ,,,
102055205,3,1, ,,,
102055206,3,1, ,,,
102063301,3,1, ,,,
102063302,3,1, ,,,
102063303,3,1, ,,,
102063304,3,1, ,,,
102063305,3,1, ,,,
102063306,3,1, ,,,
102069801,3,1, ,,,
102069802,3,1, ,,,
102069803,3,1, ,,,
102069804,3,1, ,,,
102069805,3,1, ,,,
102069806,3,1, ,,,
102077401,3,1, ,,,
102077402,3,1, ,,,
102077403,3,1, ,,,
102077404,3,1, ,,,
102077405,3,1, ,,,
102077406,5,1, ,,,
102089702,3,1, ,,,
102089703,3,1, ,,,
102089704,3,1, ,,,
102089705,6,1, ,,,
102089706,3,1, ,,,
102092901,3,1, ,,,
102092902,3,1, ,,,
102092903,3,1, ,,,
102092904,3,1, ,,,
102092905,3,1, ,,,
102092906,3,1, ,,,
102096501,3,1, ,,,
102096502,3,1, ,,,
102096503,3,1, ,,,
102096504,3,1, ,,,
102096505,3,1, ,,,
102096506,3,1, ,,,
102106602,1,1,2,,,
102106603,3,1, ,,,
102106604,3,1, ,,,
102106605,3,1, ,,,
102119001,3,1, ,,,
102119002,3,1, ,,,
102119003,3,1, ,,,
102119004,3,1, ,,,
102119005,3,1, ,,,
102119006,3,1, ,,,
102134201,3,1, ,,,
102134202,3,1, ,,,
102134203,3,1, ,,,
102134204,3,1, ,,,
102134205,3,1, ,,,
102134206,3,1, ,,,
102134307,3,1, ,,,
102134308,3,1, ,,,
102134309,3,1, ,,,
102134312,3,1, ,,,
102134419,3,1, ,,,
102134420,3,1, ,,,
102134421,3,1, ,,,
102134422,3,1, ,,,
102134423,4,1, ,,,
102134813,5,1, ,,,
102134814,3,1, ,,,
102134816,3,1, ,,,
102134817,3,1, ,,,
102134818,3,1, ,,,
102139513,3,1, ,,,
102139514,4,1, ,,,
102139515,3,1, ,,,
102139516,3,1, ,,,
102139517,3,1, ,,,
102139518,3,1, ,,,
102139620,3,1, ,,,
102139621,3,1, ,,,
102139622,3,1, ,,,
102139623,3,1, ,,,
102139624,3,1, ,,,
102139701,3,1, ,,,
102139703,3,1, ,,,
102139704,3,1, ,,,
102139705,3,1, ,,,
102139706,3,1, ,,,
102139907,3,1, ,,,
102139908,3,1, ,,,
102139909,3,1, ,,,
102139910,3,1, ,,,
102139911,3,1, ,,,
102139912,1,1,2,,,
102141001,3,1, ,,,
102141003,3,1, ,,,
102141004,3,1, ,,,
102141006,3,1, ,,,
102141207,3,1, ,,,
102141208,3,1, ,,,
102141210,3,1, ,,,
102141211,3,1, ,,,
102141212,3,1, ,,,
102141313,3,1, ,,,
102141314,3,1, ,,,
102141315,3,1, ,,,
102141316,3,1, ,,,
102141317,3,1, ,,,
102141318,3,1, ,,,
102141819,3,1, ,,,
102141820,3,1, ,,,
102141821,3,1, ,,,
102141822,3,1, ,,,
102141823,3,1, ,,,
102141824,3,1, ,,,
102154401,3,1, ,,,
102154402,3,1, ,,,
102154403,3,1, ,,,
102154404,3,1, ,,,
102154405,3,1, ,,,
102154406,3,1, ,,,
102154519,3,1, ,,,
102154520,3,1, ,,,
102154521,3,1, ,,,
102154522,3,1, ,,,
102154523,3,1, ,,,
102154524,3,1, ,,,
102154707,3,1, ,,,
102154708,3,1, ,,,
102154709,3,1, ,,,
102154710,3,1, ,,,
102154711,3,1, ,,,
102154712,3,1, ,,,
102154913,3,1, ,,,
102154914,3,1, ,,,
102154915,3,1, ,,,
102154916,3,1, ,,,
102154917,3,1, ,,,
102154918,3,1, ,,,
102169007,3,1, ,,,
102169008,3,1, ,,,
102169010,3,1, ,,,
102169011,3,1, ,,,
102169012,3,1, ,,,
102169214,3,1, ,,,
102169215,3,1, ,,,
102169216,3,1, ,,,
102169217,3,1, ,,,
102169218,3,3, ,,,
102169319,3,1, ,,,
102169320,1,1,1,,,
102169321,3,1, ,,,
102169322,3,1, ,,,
102169323,3,1, ,,,
102169324,3,1, ,,,
102169601,3,1, ,,,
102169602,3,1, ,,,
102169603,4,1, ,,,
102169604,3,1, ,,,
102169605,3,1, ,,,
102169606,3,1, ,,,
102181407,3,1, ,,,
102181408,3,1, ,,,
102181409,3,1, ,,,
102181410,3,1, ,,,
102181411,3,1, ,,,
102181412,3,1, ,,,
102181713,3,1, ,,,
102181714,3,1, ,,,
102181715,3,1, ,,,
102181716,3,1, ,,,
102181717,3,1, ,,,
102181718,3,1, ,,,
102181801,3,1, ,,,
102181803,3,1, ,,,
102181805,3,1, ,,,
102181806,3,1, ,,,
102181919,3,1, ,,,
102181920,3,1, ,,,
102181921,3,1, ,,,
102181922,3,1, ,,,
102181923,3,1, ,,,
102181924,3,1, ,,,
102224013,3,1, ,,,
102224014,3,1, ,,,
102224015,3,1, ,,,
102224016,3,1, ,,,
102224017,3,1, ,,,
102224018,3,1, ,,,
102224219,3,1, ,,,
102224220,3,1, ,,,
102224221,3,4, ,,,
102224222,3,1, ,,,
102224223,3,1, ,,,
102224224,3,1, ,,,
102224501,3,1, ,,,
102224503,3,1, ,,,
102224504,3,1, ,,,
102224505,3,1, ,,,
102224506,3,1, ,,,
102224607,3,1, ,,,
102224608,3,1, ,,,
102224609,3,1, ,,,
102224610,3,1, ,,,
102224611,3,1, ,,,
102224612,3,1, ,,,
102240301,3,1, ,,,
102240302,3,1, ,,,
102240304,3,1, ,,,
102240305,3,1, ,,,
102240306,3,1, ,,,
102243407,3,1, ,,,
102243408,3,1, ,,,
102243409,3,1, ,,,
102243410,3,1, ,,,
102243411,1,1,1,,,
102243412,3,1, ,,,
102243713,3,1, ,,,
102243714,3,1, ,,,
102243715,3,1, ,,,
102243716,3,1, ,,,
102243717,3,1, ,,,
102243718,3,1, ,,,
102243801,3,1, ,,,
102243802,3,1, ,,,
102243803,1,1,1,,,
102243804,3,1, ,,,
102243805,3,1, ,,,
102243806,3,1, ,,,
102243919,3,1, ,,,
102243920,3,1, ,,,
102243921,3,1, ,,,
102243923,3,1, ,,,
102243924,3,1, ,,,
102279013,3,1, ,,,
102279014,3,1, ,,,
102279015,3,1, ,,,
102279016,3,1, ,,,
102279017,3,1, ,,,
102279018,3,1, ,,,
102279219,3,1, ,,,
102279220,3,1, ,,,
102279221,3,1, ,,,
102279222,3,1, ,,,
102279223,3,1, ,,,
102279224,3,1, ,,,
102279501,3,1, ,,,
102279502,5,1, ,,,
102279503,3,1, ,,,
102279504,3,1, ,,,
102279505,3,1, ,,,
102279506,3,1, ,,,
102279607,1,1,1,,,
102279608,4,1, ,,,
102279609,3,1, ,,,
102279611,3,1, ,,,
102279612,3,1, ,,,
102283301,3,1, ,,,
102283303,4,1, ,,,
102283304,3,1, ,,,
102283305,3,1, ,,,
102283306,3,1, ,,,
102312801,3,1, ,,,
102312802,3,1, ,,,
102312803,3,1, ,,,
102312804,3,1, ,,,
102312805,3,1, ,,,
102312806,3,1, ,,,
102318401,3,1, ,,,
102318402,3,1, ,,,
102318406,3,1, ,,,
102318519,3,1, ,,,
102318520,3,1, ,,,
102318521,3,1, ,,,
102318522,3,1, ,,,
102318523,3,1, ,,,
102318524,3,1, ,,,
102318707,3,1, ,,,
102318708,3,1, ,,,
102318709,3,1, ,,,
102318710,3,1, ,,,
102318711,3,1, ,,,
102318712,3,1, ,,,
102318913,3,1, ,,,
102318914,3,1, ,,,
102318916,3,1, ,,,
102318918,3,1, ,,,
102347007,3,1, ,,,
102347008,3,1, ,,,
102347009,3,1, ,,,
102347010,6,1, ,,,
102347011,3,1, ,,,
102347012,3,1, ,,,
102347213,3,1, ,,,
102347214,3,1, ,,,
102347215,3,1, ,,,
102347216,3,1, ,,,
102347218,3,1, ,,,
102347319,3,1, ,,,
102347320,3,4, ,,,
102347321,3,1, ,,,
102347322,3,1, ,,,
102347323,3,1, ,,,
102347324,3,1, ,,,
102347602,3,1, ,,,
102347603,6,1, ,,,
102347604,3,1, ,,,
102347605,3,1, ,,,
102347606,3,1, ,,,
102359407,3,1, ,,,
102359408,3,1, ,,,
102359409,3,1, ,,,
102359410,3,1, ,,,
102359411,3,1, ,,,
102359412,3,1, ,,,
102359713,3,1, ,,,
102359715,3,1, ,,,
102359716,3,1, ,,,
102359717,3,1, ,,,
102359718,3,1, ,,,
102359801,3,1, ,,,
102359802,3,1, ,,,
102359803,3,1, ,,,
102359804,3,1, ,,,
102359805,3,1, ,,,
102359806,3,1, ,,,
102359919,3,1, ,,,
102359920,3,1, ,,,
102359921,3,1, ,,,
102359922,3,1, ,,,
102359923,3,1, ,,,
102359924,3,1, ,,,
160012007,3,1, ,,,
160012008,3,1, ,,,
160012009,3,1, ,,,
160012010,3,1, ,,,
160012011,3,1, ,,,
160012012,3,1, ,,,
160012213,3,1, ,,,
160012214,3,1, ,,,
160012215,3,1, ,,,
160012216,3,1, ,,,
160012217,3,1, ,,,
160012218,3,1, ,,,
160012319,3,1, ,,,
160012320,3,1, ,,,
160012321,3,1, ,,,
160012322,3,1, ,,,
160012323,3,1, ,,,
160012324,3,1, ,,,
160012901,3,1, ,,,
160012902,3,1, ,,,
160012903,3,1, ,,,
160012904,3,1, ,,,
160012905,3,1, ,,,
160012906,3,1, ,,,
160013401,3,1, ,,,
160013402,3,1, ,,,
160013403,3,1, ,,,
160013404,3,1, ,,,
160013405,3,1, ,,,
160013406,3,1, ,,,
160013507,3,1, ,,,
160013508,3,1, ,,,
160013509,3,1, ,,,
160013510,3,1, ,,,
160013511,3,1, ,,,
160013512,3,1, ,,,
160013613,3,1, ,,,
160013614,3,1, ,,,
160013615,3,1, ,,,
160013616,3,1, ,,,
160013617,3,1, ,,,
160013618,3,1, ,,,
160013719,3,1, ,,,
160013720,3,1, ,,,
160013721,3,1, ,,,
160013722,3,1, ,,,
160013723,3,1, ,,,
160013724,3,1, ,,,
160014013,3,1, ,,,
160014014,3,1, ,,,
160014015,3,1, ,,,
160014016,3,1, ,,,
160014017,3,1, ,,,
160014018,3,1, ,,,
160014801,3,1, ,,,
160014802,3,1, ,,,
160014803,3,1, ,,,
160014804,3,1, ,,,
160014805,1,1,1,,,
160014806,3,1, ,,,
160014907,3,1, ,,,
160014908,3,1, ,,,
160014909,3,1, ,,,
160014910,3,1, ,,,
160014911,3,1, ,,,
160014912,3,1, ,,,
160029201,3,1, ,,,
160029202,3,1, ,,,
160029203,3,1, ,,,
160029204,3,1, ,,,
160029205,3,1, ,,,
160029206,3,1, ,,,
160029307,3,1, ,,,
160029308,3,1, ,,,
160029309,3,1, ,,,
160029310,1,1,1,,,
160029311,3,1, ,,,
160029312,3,1, ,,,
160029413,3,1, ,,,
160029414,3,1, ,,,
160029415,3,1, ,,,
160029416,3,1, ,,,
160029417,3,1, ,,,
160029418,3,1, ,,,
160029519,3,1, ,,,
160029520,3,1, ,,,
160029521,3,1, ,,,
160029522,3,1, ,,,
160029524,1,1,1,,,
160032601,3,1, ,,,
160032602,3,1, ,,,
160032603,3,1, ,,,
160032604,3,1, ,,,
160032605,3,1, ,,,
160032606,3,1, ,,,
160032708,3,1, ,,,
160032709,3,1, ,,,
160032710,3,1, ,,,
160032711,3,1, ,,,
160032712,3,1, ,,,
160032814,4,1, ,,,
160032815,3,1, ,,,
160032816,3,1, ,,,
160032817,3,1, ,,,
160032919,3,1, ,,,
160032920,3,1, ,,,
160032921,3,1, ,,,
160032922,3,1, ,,,
160032923,3,1, ,,,
160048001,3,1, ,,,
160048002,3,1, ,,,
160048003,3,1, ,,,
160048005,3,1, ,,,
160048006,3,1, ,,,
160048207,3,1, ,,,
160048208,3,1, ,,,
160048209,3,1, ,,,
160048211,3,1, ,,,
160048212,3,1, ,,,
160048313,3,1, ,,,
160048314,3,1, ,,,
160048315,3,1, ,,,
160048316,3,1, ,,,
160048317,3,1, ,,,
160048318,3,1, ,,,
160048419,3,1, ,,,
160048420,3,1, ,,,
160048421,3,1, ,,,
160048422,3,1, ,,,
160048423,3,1, ,,,
160048424,3,1, ,,,
160057501,3,1, ,,,
160057502,3,1, ,,,
160057503,3,1, ,,,
160057504,3,1, ,,,
160057505,3,1, ,,,
160057506,3,1, ,,,
160057607,3,1, ,,,
160057608,3,1, ,,,
160057609,3,1, ,,,
160057610,3,1, ,,,
160057611,3,1, ,,,
160057612,3,1, ,,,
160057713,3,1, ,,,
160057714,3,1, ,,,
160057715,3,1, ,,,
160057716,3,1, ,,,
160057717,3,1, ,,,
160057718,3,1, ,,,
160057819,3,1, ,,,
160057820,3,1, ,,,
160057821,3,1, ,,,
160057822,3,1, ,,,
160057823,3,1, ,,,
160062007,3,1, ,,,
160062009,3,1, ,,,
160062010,3,1, ,,,
160062011,3,1, ,,,
160062012,3,1, ,,,
160062213,3,1, ,,,
160062214,3,1, ,,,
160062215,3,1, ,,,
160062216,3,1, ,,,
160062217,3,1, ,,,
160062218,4,1, ,,,
160062319,3,1, ,,,
160062320,3,1, ,,,
160062321,3,1, ,,,
160062322,3,1, ,,,
160062323,3,1, ,,,
160062901,3,1, ,,,
160062902,3,1, ,,,
160062903,3,1, ,,,
160062904,3,1, ,,,
160062905,3,1, ,,,
160062906,3,1, ,,,
160063402,4,1, ,,,
160063403,3,1, ,,,
160063404,3,1, ,,,
160063405,3,1, ,,,
160063406,3,1, ,,,
160063507,3,1, ,,,
160063508,3,1, ,,,
160063509,3,1, ,,,
160063510,3,1, ,,,
160063512,3,1, ,,,
160063613,3,1, ,,,
160063614,3,1, ,,,
160063615,3,1, ,,,
160063617,3,1, ,,,
160063618,3,1, ,,,
160063719,3,1, ,,,
160063720,3,1, ,,,
160063721,3,1, ,,,
160063722,3,1, ,,,
160063723,4,1, ,,,
160063724,3,1, ,,,
160071013,3,1, ,,,
160071015,3,1, ,,,
160071016,3,1, ,,,
160071017,3,1, ,,,
160071018,3,1, ,,,
160071219,3,1, ,,,
160071220,3,1, ,,,
160071221,3,1, ,,,
160071222,5,1, ,,,
160071223,3,1, ,,,
160071224,3,1, ,,,
160071801,3,1, ,,,
160071802,3,1, ,,,
160071803,3,1, ,,,
160071804,3,1, ,,,
160071805,3,1, ,,,
160071806,3,1, ,,,
160071907,3,1, ,,,
160071908,3,1, ,,,
160071910,3,1, ,,,
160071911,3,1, ,,,
160071912,3,1, ,,,
160093301,5,1, ,,,
160093302,3,1, ,,,
160093303,3,1, ,,,
160093304,3,1, ,,,
160093305,3,1, ,,,
160093307,3,1, ,,,
160093308,3,1, ,,,
160093309,3,1, ,,,
160093410,3,1, ,,,
160093412,3,1, ,,,
160093413,3,1, ,,,
160093414,3,1, ,,,
160093515,3,1, ,,,
160093516,3,1, ,,,
160093517,3,1, ,,,
160093518,3,1, ,,,
160093519,5,1, ,,,
160093520,3,1, ,,,
160093621,3,1, ,,,
160093622,3,1, ,,,
160093623,3,1, ,,,
160093624,3,1, ,,,
160093625,3,1, ,,,
160104007,3,1, ,,,
160104008,3,1, ,,,
160104009,3,1, ,,,
160104701,3,1, ,,,
160104703,3,1, ,,,
160104704,3,1, ,,,
160104705,3,1, ,,,
160104721,3,1, ,,,
160104722,3,1, ,,,
160104723,3,1, ,,,
160104724,3,1, ,,,
160104725,3,1, ,,,
160104726,3,1, ,,,
160104816,3,1, ,,,
160104818,3,1, ,,,
160104819,3,1, ,,,
160104911,3,1, ,,,
160104912,3,1, ,,,
160104913,3,1, ,,,
160104914,3,1, ,,,
160106215,3,1, ,,,
160106216,3,1, ,,,
160106217,3,1, ,,,
160106218,3,1, ,,,
160106219,3,1, ,,,
160106220,3,1, ,,,
160106221,3,1, ,,,
160106222,1,1,2,,,
160106223,3,1, ,,,
160106306,3,1, ,,,
160106307,3,1, ,,,
160106308,3,1, ,,,
160106309,3,1, ,,,
160106310,3,1, ,,,
160106401,4,1, ,,,
160106402,3,1, ,,,
160106403,3,1, ,,,
160106404,3,1, ,,,
160106405,3,1, ,,,
160106511,3,1, ,,,
160106512,3,1, ,,,
160106513,3,1, ,,,
160106514,3,1, ,,,
160107602,3,1, ,,,
160107603,3,1, ,,,
160107605,3,5, ,,,
160107606,6,1, ,,,
160107607,1,1,2,,,
160107608,6,1, ,,,
160107609,1,1,2,,,
160107610,3,1, ,,,
160107721,3,1, ,,,
160107723,3,1, ,,,
160107724,3,1, ,,,
160107725,3,1, ,,,
160107811,3,1, ,,,
160107812,3,1, ,,,
160107813,3,1, ,,,
160107814,1,1,2,,,
160107815,3,1, ,,,
160107916,3,1, ,,,
160107917,3,1, ,,,
160107918,3,1, ,,,
160107919,3,1, ,,,
160107920,3,1, ,,,
160109006,3,1, ,,,
160109007,3,1, ,,,
160109008,3,1, ,,,
160109201,3,1, ,,,
160109202,3,1, ,,,
160109203,3,1, ,,,
160109204,3,1, ,,,
160109205,3,1, ,,,
160109211,3,1, ,,,
160109212,3,1, ,,,
160109213,3,1, ,,,
160109214,3,1, ,,,
160109315,3,1, ,,,
160109317,3,1, ,,,
160109318,3,1, ,,,
160112401,3,1, ,,,
160112402,3,1, ,,,
160112403,3,1, ,,,
160112404,3,1, ,,,
160112405,3,4, ,,,
160112411,3,1, ,,,
160112412,3,1, ,,,
160112413,3,1, ,,,
160112414,3,1, ,,,
160112516,3,1, ,,,
160112517,3,1, ,,,
160112518,3,1, ,,,
160112519,3,1, ,,,
160112520,3,1, ,,,
160112606,3,1, ,,,
160112607,3,1, ,,,
160112608,3,1, ,,,
160112609,3,1, ,,,
160112610,3,1, ,,,
160112721,3,1, ,,,
160112722,1,1,2,,,
160112723,3,1, ,,,
160112724,3,1, ,,,
160112725,1,1,2,,,
160114021,3,1, ,,,
160114022,3,1, ,,,
160114023,3,1, ,,,
160114024,3,1, ,,,
160114025,3,1, ,,,
160114208,3,1, ,,,
160114209,3,1, ,,,
160114216,3,1, ,,,
160114218,3,1, ,,,
160114219,3,1, ,,,
160114801,3,1, ,,,
160114802,3,1, ,,,
160114803,3,1, ,,,
160114804,3,1, ,,,
160114805,6,1, ,,,
160114911,5,1, ,,,
160114912,3,1, ,,,
160114913,3,1, ,,,
160114915,3,1, ,,,
160124301,3,1, ,,,
160124302,3,1, ,,,
160124303,3,1, ,,,
160124304,3,1, ,,,
160124305,3,1, ,,,
160124306,3,1, ,,,
160124407,3,1, ,,,
160124408,3,1, ,,,
160124409,1,1,1,,,
160124410,3,1, ,,,
160124411,3,1, ,,,
160124412,3,1, ,,,
160124514,3,1, ,,,
160124515,3,1, ,,,
160124516,1,1,1,,,
160124517,3,1, ,,,
160124518,3,1, ,,,
160124619,3,1, ,,,
160124620,3,1, ,,,
160124621,3,1, ,,,
160124622,3,1, ,,,
160124623,3,1, ,,,
160124624,3,1, ,,,
160133016,3,1, ,,,
160133017,3,1, ,,,
160133018,3,1, ,,,
160133019,3,1, ,,,
160133020,3,1, ,,,
160133706,3,1, ,,,
160133707,3,1, ,,,
160133708,3,1, ,,,
160133709,4,1, ,,,
160133710,3,1, ,,,
160133721,3,1, ,,,
160133722,3,1, ,,,
160133723,3,1, ,,,
160133724,3,1, ,,,
160133725,1,1,1,,,
160133811,3,1, ,,,
160133812,3,1, ,,,
160133813,3,1, ,,,
160133814,3,1, ,,,
160133815,3,1, ,,,
160133901,3,1, ,,,
160133902,3,1, ,,,
160133903,1,1,1,,,
160133905,3,1, ,,,
160136201,3,1, ,,,
160136202,3,1, ,,,
160136203,3,5, ,,,
160136205,3,1, ,,,
160136206,3,1, ,,,
160136307,3,1, ,,,
160136310,3,1, ,,,
160136312,3,1, ,,,
160136413,3,1, ,,,
160136414,3,1, ,,,
160136415,3,1, ,,,
160136416,3,1, ,,,
160136418,3,1, ,,,
160136519,3,1, ,,,
160136521,3,1, ,,,
160136523,3,1, ,,,
160136524,3,1, ,,,
160144611,3,1, ,,,
160144612,3,1, ,,,
160144613,3,1, ,,,
160144614,3,1, ,,,
160144615,3,1, ,,,
160144621,3,1, ,,,
160144622,3,1, ,,,
160144623,3,1, ,,,
160144624,3,1, ,,,
160144625,3,1, ,,,
160144701,3,1, ,,,
160144702,3,1, ,,,
160144703,3,1, ,,,
160144705,3,1, ,,,
160144816,3,1, ,,,
160144817,3,1, ,,,
160144818,6,1, ,,,
160144819,3,1, ,,,
160144820,3,1, ,,,
160144906,3,1, ,,,
160144907,3,1, ,,,
160144908,3,1, ,,,
160144909,3,1, ,,,
160144910,3,1, ,,,
160146006,3,1, ,,,
160146008,3,1, ,,,
160146009,3,1, ,,,
160146010,3,1, ,,,
160146201,3,1, ,,,
160146202,3,1, ,,,
160146203,3,1, ,,,
160146204,3,1, ,,,
160146205,3,1, ,,,
160146217,3,1, ,,,
160146218,3,1, ,,,
160146219,3,1, ,,,
160146321,3,1, ,,,
160146322,3,1, ,,,
160146323,1,1,2,,,
160146324,1,1,1,,,
160146325,3,1, ,,,
160146412,3,1, ,,,
160146414,3,1, ,,,
160146415,1,1,1,,,
160163501,3,1, ,,,
160163502,4,1, ,,,
160163503,3,1, ,,,
160163504,3,1, ,,,
160163505,3,1, ,,,
160163511,6,1, ,,,
160163512,1,1,1,,,
160163513,3,1, ,,,
160163514,1,1,1,,,
160163515,3,1, ,,,
160163606,3,1, ,,,
160163607,3,1, ,,,
160163608,3,1, ,,,
160163609,3,1, ,,,
160163610,1,1,1,,,
160163716,3,1, ,,,
160163717,3,1, ,,,
160163718,3,1, ,,,
160163720,3,1, ,,,
160163821,1,1,1,,,
160163822,3,1, ,,,
160163823,3,1, ,,,
160163824,1,1,1,,,
160163825,1,1,2,,,
160170007,3,1, ,,,
160170008,4,1, ,,,
160170009,3,1, ,,,
160170010,3,1, ,,,
160170011,3,1, ,,,
160170012,3,1, ,,,
160170213,3,1, ,,,
160170214,3,1, ,,,
160170215,3,1, ,,,
160170216,3,1, ,,,
160170217,3,1, ,,,
160170218,3,1, ,,,
160170319,3,1, ,,,
160170320,3,1, ,,,
160170321,3,1, ,,,
160170322,3,1, ,,,
160170323,4,1, ,,,
160170324,3,1, ,,,
160170901,3,1, ,,,
160170902,3,1, ,,,
160170903,3,1, ,,,
160170904,3,1, ,,,
160170905,3,1, ,,,
160170906,3,1, ,,,
160176416,3,1, ,,,
160176417,3,1, ,,,
160176418,3,1, ,,,
160176419,3,1, ,,,
160176420,3,1, ,,,
160176421,3,1, ,,,
160176422,3,1, ,,,
160176423,3,1, ,,,
160176510,3,1, ,,,
160176512,3,1, ,,,
160176513,3,1, ,,,
160176514,3,1, ,,,
160176601,3,1, ,,,
160176602,3,1, ,,,
160176603,3,1, ,,,
160176604,3,1, ,,,
160176605,3,1, ,,,
160176706,3,1, ,,,
160176707,3,1, ,,,
160176708,3,1, ,,,
160176709,3,1, ,,,
160180014,3,1, ,,,
160180016,3,1, ,,,
160180219,3,1, ,,,
160180223,3,1, ,,,
160180224,3,1, ,,,
160180801,3,1, ,,,
160180803,3,1, ,,,
160180804,3,1, ,,,
160180805,3,1, ,,,
160180806,3,1, ,,,
160180908,3,1, ,,,
160180909,3,1, ,,,
160180911,3,1, ,,,
160180912,3,1, ,,,
160182302,3,1, ,,,
160182303,3,1, ,,,
160182304,3,1, ,,,
160182305,3,1, ,,,
160182311,3,1, ,,,
160182312,3,1, ,,,
160182313,3,1, ,,,
160182314,3,1, ,,,
160182315,3,1, ,,,
160182416,3,1, ,,,
160182417,3,1, ,,,
160182418,3,1, ,,,
160182419,3,1, ,,,
160182420,3,1, ,,,
160182521,3,1, ,,,
160182522,1,1,1,,,
160182523,3,1, ,,,
160182524,3,1, ,,,
160182525,3,4, ,,,
160182606,3,1, ,,,
160182607,3,1, ,,,
160182608,3,1, ,,,
160182609,3,1, ,,,
160182610,3,1, ,,,
160194705,3,1, ,,,
160194706,3,1, ,,,
160194707,3,1, ,,,
160194709,3,1, ,,,
160194711,3,2, ,,,
160194815,6,1, ,,,
160194816,1,1,2,,,
160194817,3,1, ,,,
160194818,3,1, ,,,
160194819,1,1,1,,,
160194820,3,4, ,,,
160194901,3,1, ,,,
160194902,3,1, ,,,
160194903,6,1, ,,,
160194904,3,1, ,,,
160204007,3,1, ,,,
160204008,1,1,2,,,
160204009,3,1, ,,,
160204010,3,1, ,,,
160204201,1,1,1,,,
160204202,3,1, ,,,
160204203,3,1, ,,,
160204204,1,5,2,,,
160204205,3,1, ,,,
160204221,3,1, ,,,
160204222,3,1, ,,,
160204224,3,1, ,,,
160204225,3,1, ,,,
160204316,3,1, ,,,
160204317,3,4, ,,,
160204318,3,1, ,,,
160204320,3,1, ,,,
160204411,3,1, ,,,
160204412,3,1, ,,,
160204413,3,1, ,,,
160204414,3,1, ,,,
160204415,3,1, ,,,
160208501,3,1, ,,,
160208502,3,1, ,,,
160208503,1,1,1,,,
160208504,3,1, ,,,
160208505,3,1, ,,,
160208506,1,1,1,,,
160208607,3,1, ,,,
160208608,3,1, ,,,
160208610,3,1, ,,,
160208611,3,1, ,,,
160208612,3,1, ,,,
160208713,3,1, ,,,
160208714,3,1, ,,,
160208716,3,1, ,,,
160208717,3,1, ,,,
160208718,3,1, ,,,
160208819,3,1, ,,,
160208820,3,1, ,,,
160208821,3,4, ,,,
160208822,3,1, ,,,
160208823,3,1, ,,,
160215006,3,1, ,,,
160215007,3,1, ,,,
160215008,3,1, ,,,
160215009,3,1, ,,,
160215201,3,1, ,,,
160215202,3,1, ,,,
160215203,3,1, ,,,
160215204,3,1, ,,,
160215205,3,1, ,,,
160215211,3,1, ,,,
160215212,3,1, ,,,
160215213,3,1, ,,,
160215214,3,1, ,,,
160215315,3,1, ,,,
160215316,3,1, ,,,
160215317,3,1, ,,,
160215318,3,1, ,,,
160215919,3,1, ,,,
160215920,3,1, ,,,
160215921,3,1, ,,,
160215922,6,1, ,,,
160215923,3,1, ,,,
160215924,3,1, ,,,
160225401,3,1, ,,,
160225402,1,1,1,,,
160225403,3,1, ,,,
160225404,3,1, ,,,
160225405,3,1, ,,,
160225406,3,1, ,,,
160225507,3,1, ,,,
160225508,3,1, ,,,
160225509,1,1,2,,,
160225510,3,1, ,,,
160225511,3,1, ,,,
160225512,3,1, ,,,
160225613,3,1, ,,,
160225614,3,1, ,,,
160225615,3,1, ,,,
160225616,3,1, ,,,
160225617,3,1, ,,,
